Text,Sentiment,Tokenized,Tokenized_removed_sw
یاسف   میرا نام یاسف ہے اور میں سرحد پر کھڑے جوانوں کو سلام پیش کرتا ہوں جو ہماری خاطر اپنی جان قربان کر رہے ہیں اور میریجانافواجپاکستان ہے کیونکہ کوئی بھی قدرتی آفت ہو سب سے پہلے پاک فوج ہی مشکل میں عوام کے ساتھ کھڑی نظر آتی ہےاگر آپ متفق ہیں تو اپنے نام کیساتھ یہ ٹویٹ کریں,0,"['یاسف', 'میرا', 'نام', 'یاسف', 'ہے', 'اور', 'میں', 'سرحد', 'پر', 'کھڑے', 'جوانوں', 'کو', 'سلام', 'پیش', 'کرتا', 'ہوں', 'جو', 'ہماری', 'خاطر', 'اپنی', 'جان', 'قربان', 'کر', 'رہے', 'ہیں', 'اور', 'میریجانافواجپاکستان', 'ہے', 'کیونکہ', 'کوئی', 'بھی', 'قدرتی', 'آفت', 'ہو', 'سب', 'سے', 'پہلے', 'پاک', 'فوج', 'ہی', 'مشکل', 'میں', 'عوام', 'کے', 'ساتھ', 'کھڑی', 'نظر', 'آتی', 'ہےاگر', 'آپ', 'متفق', 'ہیں', 'تو', 'اپنے', 'نام', 'کیساتھ', 'یہ', 'ٹویٹ', 'کریں']","['یاسف', 'میرا', 'نام', 'یاسف', 'میں', 'سرحد', 'کھڑے', 'جوانوں', 'کو', 'سلام', 'پیش', 'کرتا', 'جو', 'ہماری', 'خاطر', 'اپنی', 'جان', 'قربان', 'کر', 'میریجانافواجپاکستان', 'کیونکہ', 'بھی', 'قدرتی', 'آفت', 'سب', 'سے', 'پہلے', 'پاک', 'فوج', 'مشکل', 'میں', 'عوام', 'ساتھ', 'کھڑی', 'نظر', 'آتی', 'ہےاگر', 'آپ', 'متفق', 'اپنے', 'نام', 'کیساتھ', 'ٹویٹ']"
  مریم کے انکشاف پہ عوام کو کچھ باتیں یاد کرانا تو بنتا ہے  بنگلہ دیش کے آزادی کی جنگ کے عجائب گھر میں متعدد سٹیچوز میں سے صرف ایک یہ ہے  عوام پہ جنگ مسلط کرنا اور عورتوں کے ریپ کو جنگ کا ہتھیار بنانا پاک فوج کی دیرینہ عادت ہے,1,"['مریم', 'کے', 'انکشاف', 'پہ', 'عوام', 'کو', 'کچھ', 'باتیں', 'یاد', 'کرانا', 'تو', 'بنتا', 'ہے', 'بنگلہ', 'دیش', 'کے', 'آزادی', 'کی', 'جنگ', 'کے', 'عجائب', 'گھر', 'میں', 'متعدد', 'سٹیچوز', 'میں', 'سے', 'صرف', 'ایک', 'یہ', 'ہے', 'عوام', 'پہ', 'جنگ', 'مسلط', 'کرنا', 'اور', 'عورتوں', 'کے', 'ریپ', 'کو', 'جنگ', 'کا', 'ہتھیار', 'بنانا', 'پاک', 'فوج', 'کی', 'دیرینہ', 'عادت', 'ہے']","['مریم', 'انکشاف', 'پہ', 'عوام', 'کو', 'کچھ', 'باتیں', 'یاد', 'کرانا', 'بنتا', 'بنگلہ', 'دیش', 'آزادی', 'جنگ', 'عجائب', 'گھر', 'میں', 'متعدد', 'سٹیچوز', 'میں', 'سے', 'صرف', 'عوام', 'پہ', 'جنگ', 'مسلط', 'کرنا', 'عورتوں', 'ریپ', 'کو', 'جنگ', 'کا', 'ہتھیار', 'بنانا', 'پاک', 'فوج', 'دیرینہ', 'عادت']"
لائن اف کنٹرول پر بھارتی فوج کی بلااشتعال فائرنگ ایک شہری شہید پاک فوج کی بھرپور جوابی کارروائی راولپنڈی این این ائیلائن اف کنٹرول ایل او سی پر بھارتی فوج کی شہری ابادی پر بلااشتعال فائرنگ کے نتیجے میں ایک شہری شہید اور خواتین سمیت شہری زخمی ہوگئےپاک فوج کے شعبہ تعلقات عامہ ائی ایس,0,"['لائن', 'اف', 'کنٹرول', 'پر', 'بھارتی', 'فوج', 'کی', 'بلااشتعال', 'فائرنگ', 'ایک', 'شہری', 'شہید', 'پاک', 'فوج', 'کی', 'بھرپور', 'جوابی', 'کارروائی', 'راولپنڈی', 'این', 'این', 'ائیلائن', 'اف', 'کنٹرول', 'ایل', 'او', 'سی', 'پر', 'بھارتی', 'فوج', 'کی', 'شہری', 'ابادی', 'پر', 'بلااشتعال', 'فائرنگ', 'کے', 'نتیجے', 'میں', 'ایک', 'شہری', 'شہید', 'اور', 'خواتین', 'سمیت', 'شہری', 'زخمی', 'ہوگئےپاک', 'فوج', 'کے', 'شعبہ', 'تعلقات', 'عامہ', 'ائی', 'ایس']","['لائن', 'اف', 'کنٹرول', 'بھارتی', 'فوج', 'بلااشتعال', 'فائرنگ', 'شہری', 'شہید', 'پاک', 'فوج', 'بھرپور', 'جوابی', 'کارروائی', 'راولپنڈی', 'این', 'این', 'ائیلائن', 'اف', 'کنٹرول', 'ایل', 'او', 'سی', 'بھارتی', 'فوج', 'شہری', 'ابادی', 'بلااشتعال', 'فائرنگ', 'نتیجے', 'میں', 'شہری', 'شہید', 'خواتین', 'سمیت', 'شہری', 'زخمی', 'ہوگئےپاک', 'فوج', 'شعبہ', 'تعلقات', 'عامہ', 'ائی', 'ایس']"
  جموںکشمیرآزادملک ,0,['جموںکشمیرآزادملک'],['جموںکشمیرآزادملک']
  میریجانافواجپاکستان,0,['میریجانافواجپاکستان'],['میریجانافواجپاکستان']
آمنہ نفیس  میرا نام آمنہ ہے اور میں سرحد پر کھڑے جوانوں کو سلام پیش کرتی ہوں جو ہماری خاطر اپنی جان قربان کر رہے ہیں اور میریجانافواجپاکستان ہے کیونکہ کوئی بھی قدرتی آفت ہو سب سے پہلے پاک فوج ہی مشکل میں عوام کے ساتھ کھڑی نظر آتی ہےاگر آپ متفق ہیں تو اپنے نام کیساتھ یہ ٹویٹ کریں,0,"['آمنہ', 'نفیس', 'میرا', 'نام', 'آمنہ', 'ہے', 'اور', 'میں', 'سرحد', 'پر', 'کھڑے', 'جوانوں', 'کو', 'سلام', 'پیش', 'کرتی', 'ہوں', 'جو', 'ہماری', 'خاطر', 'اپنی', 'جان', 'قربان', 'کر', 'رہے', 'ہیں', 'اور', 'میریجانافواجپاکستان', 'ہے', 'کیونکہ', 'کوئی', 'بھی', 'قدرتی', 'آفت', 'ہو', 'سب', 'سے', 'پہلے', 'پاک', 'فوج', 'ہی', 'مشکل', 'میں', 'عوام', 'کے', 'ساتھ', 'کھڑی', 'نظر', 'آتی', 'ہےاگر', 'آپ', 'متفق', 'ہیں', 'تو', 'اپنے', 'نام', 'کیساتھ', 'یہ', 'ٹویٹ', 'کریں']","['آمنہ', 'نفیس', 'میرا', 'نام', 'آمنہ', 'میں', 'سرحد', 'کھڑے', 'جوانوں', 'کو', 'سلام', 'پیش', 'جو', 'ہماری', 'خاطر', 'اپنی', 'جان', 'قربان', 'کر', 'میریجانافواجپاکستان', 'کیونکہ', 'بھی', 'قدرتی', 'آفت', 'سب', 'سے', 'پہلے', 'پاک', 'فوج', 'مشکل', 'میں', 'عوام', 'ساتھ', 'کھڑی', 'نظر', 'آتی', 'ہےاگر', 'آپ', 'متفق', 'اپنے', 'نام', 'کیساتھ', 'ٹویٹ']"
  آپ کویادہےپاکستان کی گلی گلی میں دھماکےہوتےتھےمریم نواز,1,"['آپ', 'کویادہےپاکستان', 'کی', 'گلی', 'گلی', 'میں', 'دھماکےہوتےتھےمریم', 'نواز']","['آپ', 'کویادہےپاکستان', 'گلی', 'گلی', 'میں', 'دھماکےہوتےتھےمریم', 'نواز']"
یاسف   میریجانافواجپاکستان,0,"['یاسف', 'میریجانافواجپاکستان']","['یاسف', 'میریجانافواجپاکستان']"
  پہلے فوج منتخب حکومت کو گھر بھیجے  پھر فوج ہم سے بات کرے  پھر فوج ہمیں حکومت دے  اس کے بعد فوج اپنا کردار ختم کر لے اگلے پانچ سال کے لیے  اس کے بعد فوج پھر ہمیں حکومت دے اور اداروں کا سیاست میں کوئی کردار نہیں ہونا چاہیے  سن لو سارے کان کھول کے ابھی ٹھیک ہوگیا,1,"['پہلے', 'فوج', 'منتخب', 'حکومت', 'کو', 'گھر', 'بھیجے', 'پھر', 'فوج', 'ہم', 'سے', 'بات', 'کرے', 'پھر', 'فوج', 'ہمیں', 'حکومت', 'دے', 'اس', 'کے', 'بعد', 'فوج', 'اپنا', 'کردار', 'ختم', 'کر', 'لے', 'اگلے', 'پانچ', 'سال', 'کے', 'لیے', 'اس', 'کے', 'بعد', 'فوج', 'پھر', 'ہمیں', 'حکومت', 'دے', 'اور', 'اداروں', 'کا', 'سیاست', 'میں', 'کوئی', 'کردار', 'نہیں', 'ہونا', 'چاہیے', 'سن', 'لو', 'سارے', 'کان', 'کھول', 'کے', 'ابھی', 'ٹھیک', 'ہوگیا']","['پہلے', 'فوج', 'منتخب', 'حکومت', 'کو', 'گھر', 'بھیجے', 'فوج', 'ہم', 'سے', 'بات', 'فوج', 'ہمیں', 'حکومت', 'اس', 'بعد', 'فوج', 'اپنا', 'کردار', 'ختم', 'کر', 'اگلے', 'پانچ', 'سال', 'لیے', 'اس', 'بعد', 'فوج', 'ہمیں', 'حکومت', 'اداروں', 'کا', 'سیاست', 'میں', 'کردار', 'نہیں', 'ہونا', 'چاہیے', 'سن', 'سارے', 'کان', 'کھول', 'ابھی', 'ہوگیا']"
سویرااشرف  میں لاہور سے پاک فوج کی حمایت کا اعلان کرتی ہوںاور آپ  میریجانافواجپاکستان,0,"['سویرااشرف', 'میں', 'لاہور', 'سے', 'پاک', 'فوج', 'کی', 'حمایت', 'کا', 'اعلان', 'کرتی', 'ہوںاور', 'آپ', 'میریجانافواجپاکستان']","['سویرااشرف', 'میں', 'لاہور', 'سے', 'پاک', 'فوج', 'حمایت', 'کا', 'اعلان', 'ہوںاور', 'آپ', 'میریجانافواجپاکستان']"
  جو لوگ پاک فوج کو نہیں مانتے مہربانی فرما کر مجھے انفالو کریں شکریہ فوجہےتوپاکستانہے,0,"['جو', 'لوگ', 'پاک', 'فوج', 'کو', 'نہیں', 'مانتے', 'مہربانی', 'فرما', 'کر', 'مجھے', 'انفالو', 'کریں', 'شکریہ', 'فوجہےتوپاکستانہے']","['جو', 'پاک', 'فوج', 'کو', 'نہیں', 'مانتے', 'مہربانی', 'فرما', 'کر', 'مجھے', 'انفالو', 'شکریہ', 'فوجہےتوپاکستانہے']"
پاک فوج کشمیر کاز کے ساتھ کھڑی ہے آرمی چیفراولپنڈی  آرمی چیف جنرل قمرجاویدباجوہ کا کہنا ہے کہ پاک فوج کشمیر کازکےساتھ کھڑی ہے کشمیریوں کی حمایت جاری رکھیں گے,0,"['پاک', 'فوج', 'کشمیر', 'کاز', 'کے', 'ساتھ', 'کھڑی', 'ہے', 'آرمی', 'چیفراولپنڈی', 'آرمی', 'چیف', 'جنرل', 'قمرجاویدباجوہ', 'کا', 'کہنا', 'ہے', 'کہ', 'پاک', 'فوج', 'کشمیر', 'کازکےساتھ', 'کھڑی', 'ہے', 'کشمیریوں', 'کی', 'حمایت', 'جاری', 'رکھیں', 'گے']","['پاک', 'فوج', 'کشمیر', 'کاز', 'ساتھ', 'کھڑی', 'آرمی', 'چیفراولپنڈی', 'آرمی', 'چیف', 'جنرل', 'قمرجاویدباجوہ', 'کا', 'کہنا', 'پاک', 'فوج', 'کشمیر', 'کازکےساتھ', 'کھڑی', 'کشمیریوں', 'حمایت', 'جاری', 'رکھیں']"
  پی ڈی ایم کے پلیٹ فارم سے پاک فوج سے بات چیت پر غور کیا جا سکتا ھے شرط یہی ھے پی ٹی آئی کو گھر بھیجا جائےمریم نوازشریف,0,"['پی', 'ڈی', 'ایم', 'کے', 'پلیٹ', 'فارم', 'سے', 'پاک', 'فوج', 'سے', 'بات', 'چیت', 'پر', 'غور', 'کیا', 'جا', 'سکتا', 'ھے', 'شرط', 'یہی', 'ھے', 'پی', 'ٹی', 'آئی', 'کو', 'گھر', 'بھیجا', 'جائےمریم', 'نوازشریف']","['پی', 'ڈی', 'ایم', 'پلیٹ', 'فارم', 'سے', 'پاک', 'فوج', 'سے', 'بات', 'چیت', 'غور', 'کیا', 'جا', 'سکتا', 'ھے', 'شرط', 'یہی', 'ھے', 'پی', 'ٹی', 'کو', 'گھر', 'بھیجا', 'جائےمریم', 'نوازشریف']"
میمونہمشتاقیوتھیا کلر  کشمور ریپ واقعہ پر پاک فوج کے جرنیلوں کے جزباتی ھونے کی ابھی تک کوٸی خبر نہیں ملی,1,"['میمونہمشتاقیوتھیا', 'کلر', 'کشمور', 'ریپ', 'واقعہ', 'پر', 'پاک', 'فوج', 'کے', 'جرنیلوں', 'کے', 'جزباتی', 'ھونے', 'کی', 'ابھی', 'تک', 'کوٸی', 'خبر', 'نہیں', 'ملی']","['میمونہمشتاقیوتھیا', 'کلر', 'کشمور', 'ریپ', 'واقعہ', 'پاک', 'فوج', 'جرنیلوں', 'جزباتی', 'ھونے', 'ابھی', 'کوٸی', 'خبر', 'نہیں', 'ملی']"
   پہلے فوج منتخب حکومت کو گھر بھیجے  پھر فوج ہم سے بات کرے  پھر فوج ہمیں حکومت دے اس کے بعد فوج اپنا کردار ختم کر لے اگلے پانچ سال کے لیے  اس کے بعد فوج پھر ہمیں حکومت دے اور اداروں کا سیاست میں کوئی کردار نہیں ہونا چاہیے سن لو سارے کان کھول کے ابھی ٹھیک ہوگیا,1,"['پہلے', 'فوج', 'منتخب', 'حکومت', 'کو', 'گھر', 'بھیجے', 'پھر', 'فوج', 'ہم', 'سے', 'بات', 'کرے', 'پھر', 'فوج', 'ہمیں', 'حکومت', 'دے', 'اس', 'کے', 'بعد', 'فوج', 'اپنا', 'کردار', 'ختم', 'کر', 'لے', 'اگلے', 'پانچ', 'سال', 'کے', 'لیے', 'اس', 'کے', 'بعد', 'فوج', 'پھر', 'ہمیں', 'حکومت', 'دے', 'اور', 'اداروں', 'کا', 'سیاست', 'میں', 'کوئی', 'کردار', 'نہیں', 'ہونا', 'چاہیے', 'سن', 'لو', 'سارے', 'کان', 'کھول', 'کے', 'ابھی', 'ٹھیک', 'ہوگیا']","['پہلے', 'فوج', 'منتخب', 'حکومت', 'کو', 'گھر', 'بھیجے', 'فوج', 'ہم', 'سے', 'بات', 'فوج', 'ہمیں', 'حکومت', 'اس', 'بعد', 'فوج', 'اپنا', 'کردار', 'ختم', 'کر', 'اگلے', 'پانچ', 'سال', 'لیے', 'اس', 'بعد', 'فوج', 'ہمیں', 'حکومت', 'اداروں', 'کا', 'سیاست', 'میں', 'کردار', 'نہیں', 'ہونا', 'چاہیے', 'سن', 'سارے', 'کان', 'کھول', 'ابھی', 'ہوگیا']"
  پاک فوج کی بھرپورجوابی کارروائیفائرنگ کرنیوالی بھارتی چوکیوں کونشانہ بنایاآئی ایس پی آر,0,"['پاک', 'فوج', 'کی', 'بھرپورجوابی', 'کارروائیفائرنگ', 'کرنیوالی', 'بھارتی', 'چوکیوں', 'کونشانہ', 'بنایاآئی', 'ایس', 'پی', 'آر']","['پاک', 'فوج', 'بھرپورجوابی', 'کارروائیفائرنگ', 'کرنیوالی', 'بھارتی', 'چوکیوں', 'کونشانہ', 'بنایاآئی', 'ایس', 'پی', 'آر']"
  اے راہ حق کے شہیدووفا کی تصویرو,0,"['اے', 'راہ', 'حق', 'کے', 'شہیدووفا', 'کی', 'تصویرو']","['اے', 'راہ', 'حق', 'شہیدووفا', 'تصویرو']"
کیا آپ کو معلوم ہے پاک فوج کے ان بیجز کا کیا مطلب ہوتا ہے اور کس افسر کو کونسا بیج لگایا جاتا ہےاسلام آبادمانیٹرنگ ڈیسک ہم میں سے بہت سے لوگ پاک فوج کے عہدوں اور ان عہدوں پر موجود افسران کی وردی پر لگائے جانے والے بیجز سے واقف نہیں ویب سائٹ,0,"['کیا', 'آپ', 'کو', 'معلوم', 'ہے', 'پاک', 'فوج', 'کے', 'ان', 'بیجز', 'کا', 'کیا', 'مطلب', 'ہوتا', 'ہے', 'اور', 'کس', 'افسر', 'کو', 'کونسا', 'بیج', 'لگایا', 'جاتا', 'ہےاسلام', 'آبادمانیٹرنگ', 'ڈیسک', 'ہم', 'میں', 'سے', 'بہت', 'سے', 'لوگ', 'پاک', 'فوج', 'کے', 'عہدوں', 'اور', 'ان', 'عہدوں', 'پر', 'موجود', 'افسران', 'کی', 'وردی', 'پر', 'لگائے', 'جانے', 'والے', 'بیجز', 'سے', 'واقف', 'نہیں', 'ویب', 'سائٹ']","['کیا', 'آپ', 'کو', 'معلوم', 'پاک', 'فوج', 'ان', 'بیجز', 'کا', 'کیا', 'مطلب', 'ہوتا', 'کس', 'افسر', 'کو', 'کونسا', 'بیج', 'لگایا', 'جاتا', 'ہےاسلام', 'آبادمانیٹرنگ', 'ڈیسک', 'ہم', 'میں', 'سے', 'بہت', 'سے', 'پاک', 'فوج', 'عہدوں', 'ان', 'عہدوں', 'موجود', 'افسران', 'وردی', 'لگائے', 'جانے', 'بیجز', 'سے', 'واقف', 'نہیں', 'ویب', 'سائٹ']"
صوبائی وفاقی حکومت اور پاک فوج نے بلوچستان کیلئے ایک جامع ترقیاتی پیکج تیار کیا ہے وزیراعلیکوئٹہ وزیراعلی بلوچستان جام کمال خان نے اپنے ایک ٹوئٹ کے دوران کہا ہے کہ انشاءاللہ وزیراعظم عمران خان کا تربت کا دورہ تاریخی ہوگا حکومت بلوچستان پاک آرمی اور وفاقی حکومت نے طویل غور و خوض کے بعد,0,"['صوبائی', 'وفاقی', 'حکومت', 'اور', 'پاک', 'فوج', 'نے', 'بلوچستان', 'کیلئے', 'ایک', 'جامع', 'ترقیاتی', 'پیکج', 'تیار', 'کیا', 'ہے', 'وزیراعلیکوئٹہ', 'وزیراعلی', 'بلوچستان', 'جام', 'کمال', 'خان', 'نے', 'اپنے', 'ایک', 'ٹوئٹ', 'کے', 'دوران', 'کہا', 'ہے', 'کہ', 'انشاءاللہ', 'وزیراعظم', 'عمران', 'خان', 'کا', 'تربت', 'کا', 'دورہ', 'تاریخی', 'ہوگا', 'حکومت', 'بلوچستان', 'پاک', 'آرمی', 'اور', 'وفاقی', 'حکومت', 'نے', 'طویل', 'غور', 'و', 'خوض', 'کے', 'بعد']","['صوبائی', 'وفاقی', 'حکومت', 'پاک', 'فوج', 'نے', 'بلوچستان', 'جامع', 'ترقیاتی', 'پیکج', 'تیار', 'کیا', 'وزیراعلیکوئٹہ', 'وزیراعلی', 'بلوچستان', 'جام', 'کمال', 'خان', 'نے', 'اپنے', 'ٹوئٹ', 'دوران', 'کہا', 'انشاءاللہ', 'وزیراعظم', 'عمران', 'خان', 'کا', 'تربت', 'کا', 'دورہ', 'تاریخی', 'ہوگا', 'حکومت', 'بلوچستان', 'پاک', 'آرمی', 'وفاقی', 'حکومت', 'نے', 'طویل', 'غور', 'خوض', 'بعد']"
  یہ بچے نہیں مگر پاگل ضرور ہیں اپنے وطن کے لیے,0,"['یہ', 'بچے', 'نہیں', 'مگر', 'پاگل', 'ضرور', 'ہیں', 'اپنے', 'وطن', 'کے', 'لیے']","['بچے', 'نہیں', 'مگر', 'پاگل', 'اپنے', 'وطن', 'لیے']"
پاک فوج کے جوانوں نے لبیک کا نعرہ لگا دیا اور کہا کہ بابا جی کا ,0,"['پاک', 'فوج', 'کے', 'جوانوں', 'نے', 'لبیک', 'کا', 'نعرہ', 'لگا', 'دیا', 'اور', 'کہا', 'کہ', 'بابا', 'جی', 'کا']","['پاک', 'فوج', 'جوانوں', 'نے', 'لبیک', 'کا', 'نعرہ', 'لگا', 'دیا', 'کہا', 'بابا', 'جی', 'کا']"
وزیراعظم آزاد کشمیر راجہ محمد فاروق حیدر خان کی پاک فوج کے سربراہ جنرل قمر جاوید باجوہ سے ملاقاتوزیراعظم آزاد کشمیر راجہ محمد فاروق حیدر خان کی پاک فوج کے سربراہ جنرل قمر جاوید باجوہ سے ملاقات,0,"['وزیراعظم', 'آزاد', 'کشمیر', 'راجہ', 'محمد', 'فاروق', 'حیدر', 'خان', 'کی', 'پاک', 'فوج', 'کے', 'سربراہ', 'جنرل', 'قمر', 'جاوید', 'باجوہ', 'سے', 'ملاقاتوزیراعظم', 'آزاد', 'کشمیر', 'راجہ', 'محمد', 'فاروق', 'حیدر', 'خان', 'کی', 'پاک', 'فوج', 'کے', 'سربراہ', 'جنرل', 'قمر', 'جاوید', 'باجوہ', 'سے', 'ملاقات']","['وزیراعظم', 'آزاد', 'کشمیر', 'راجہ', 'محمد', 'فاروق', 'حیدر', 'خان', 'پاک', 'فوج', 'سربراہ', 'جنرل', 'قمر', 'جاوید', 'باجوہ', 'سے', 'ملاقاتوزیراعظم', 'آزاد', 'کشمیر', 'راجہ', 'محمد', 'فاروق', 'حیدر', 'خان', 'پاک', 'فوج', 'سربراہ', 'جنرل', 'قمر', 'جاوید', 'باجوہ', 'سے', 'ملاقات']"
  جن افسران کے کیرئیر باجوہ نے تباہ کیے ہیں ان سے اپنے غیر آئینی احکام کیری آوٹ کر کے ان میں سے چند قدر شریف بتائے جاتے ہیں  کے سیکٹر کمانڈر بریگیڈئیر جس کی نوکری بالکل تباہ ہو گئی ہے اسے چاہئیے کہ عوام سے جرم کی معافی بھی مانگ لے اور بتا دے کہ آرڈر باجوہ نے دیا تھا,1,"['جن', 'افسران', 'کے', 'کیرئیر', 'باجوہ', 'نے', 'تباہ', 'کیے', 'ہیں', 'ان', 'سے', 'اپنے', 'غیر', 'آئینی', 'احکام', 'کیری', 'آوٹ', 'کر', 'کے', 'ان', 'میں', 'سے', 'چند', 'قدر', 'شریف', 'بتائے', 'جاتے', 'ہیں', 'کے', 'سیکٹر', 'کمانڈر', 'بریگیڈئیر', 'جس', 'کی', 'نوکری', 'بالکل', 'تباہ', 'ہو', 'گئی', 'ہے', 'اسے', 'چاہئیے', 'کہ', 'عوام', 'سے', 'جرم', 'کی', 'معافی', 'بھی', 'مانگ', 'لے', 'اور', 'بتا', 'دے', 'کہ', 'آرڈر', 'باجوہ', 'نے', 'دیا', 'تھا']","['جن', 'افسران', 'کیرئیر', 'باجوہ', 'نے', 'تباہ', 'ان', 'سے', 'اپنے', 'غیر', 'آئینی', 'احکام', 'کیری', 'آوٹ', 'کر', 'ان', 'میں', 'سے', 'چند', 'قدر', 'شریف', 'بتائے', 'جاتے', 'سیکٹر', 'کمانڈر', 'بریگیڈئیر', 'جس', 'نوکری', 'بالکل', 'تباہ', 'اسے', 'چاہئیے', 'عوام', 'سے', 'جرم', 'معافی', 'بھی', 'مانگ', 'بتا', 'آرڈر', 'باجوہ', 'نے', 'دیا', 'تھا']"
  فوج سے بات کے لیے شرط یہی ہے کہ تحریک انصاف حکومت کو گھر بھیجا جائےمریم نواز,0,"['فوج', 'سے', 'بات', 'کے', 'لیے', 'شرط', 'یہی', 'ہے', 'کہ', 'تحریک', 'انصاف', 'حکومت', 'کو', 'گھر', 'بھیجا', 'جائےمریم', 'نواز']","['فوج', 'سے', 'بات', 'لیے', 'شرط', 'یہی', 'تحریک', 'انصاف', 'حکومت', 'کو', 'گھر', 'بھیجا', 'جائےمریم', 'نواز']"
  مٹی دئیے مائیں تیرا حال ماں نے پوچھا ہےرکھا ہے خیال کیسا سوال ماں نے پوچھا ہےکیپٹن طارق جمال پاک وطن کی پاک سرزمین کی حفاظت کرتے ماں سےہمیشہ کیلئے جدا تو ہو گیا لیکن قیامت تک کیلئے زندہ بھی ہے  ,0,"['مٹی', 'دئیے', 'مائیں', 'تیرا', 'حال', 'ماں', 'نے', 'پوچھا', 'ہےرکھا', 'ہے', 'خیال', 'کیسا', 'سوال', 'ماں', 'نے', 'پوچھا', 'ہےکیپٹن', 'طارق', 'جمال', 'پاک', 'وطن', 'کی', 'پاک', 'سرزمین', 'کی', 'حفاظت', 'کرتے', 'ماں', 'سےہمیشہ', 'کیلئے', 'جدا', 'تو', 'ہو', 'گیا', 'لیکن', 'قیامت', 'تک', 'کیلئے', 'زندہ', 'بھی', 'ہے']","['مٹی', 'دئیے', 'مائیں', 'تیرا', 'حال', 'ماں', 'نے', 'پوچھا', 'ہےرکھا', 'خیال', 'کیسا', 'سوال', 'ماں', 'نے', 'پوچھا', 'ہےکیپٹن', 'طارق', 'جمال', 'پاک', 'وطن', 'پاک', 'سرزمین', 'حفاظت', 'ماں', 'سےہمیشہ', 'جدا', 'گیا', 'لیکن', 'قیامت', 'زندہ', 'بھی']"
سی او ایس نے پاک فوج کی طرف سے کشمیر مقصد کے لئے بھر پور حمایت کا اعادہ کیا  اردو نیوز پوسٹ سی او ایس نے پاک فوج کی طرف سے کشمیر مقصد کے لئے بھر پور حمایت کا اعادہ کیا اردو نیوز پوسٹ,0,"['سی', 'او', 'ایس', 'نے', 'پاک', 'فوج', 'کی', 'طرف', 'سے', 'کشمیر', 'مقصد', 'کے', 'لئے', 'بھر', 'پور', 'حمایت', 'کا', 'اعادہ', 'کیا', 'اردو', 'نیوز', 'پوسٹ', 'سی', 'او', 'ایس', 'نے', 'پاک', 'فوج', 'کی', 'طرف', 'سے', 'کشمیر', 'مقصد', 'کے', 'لئے', 'بھر', 'پور', 'حمایت', 'کا', 'اعادہ', 'کیا', 'اردو', 'نیوز', 'پوسٹ']","['سی', 'او', 'ایس', 'نے', 'پاک', 'فوج', 'سے', 'کشمیر', 'مقصد', 'بھر', 'پور', 'حمایت', 'کا', 'اعادہ', 'کیا', 'اردو', 'نیوز', 'پوسٹ', 'سی', 'او', 'ایس', 'نے', 'پاک', 'فوج', 'سے', 'کشمیر', 'مقصد', 'بھر', 'پور', 'حمایت', 'کا', 'اعادہ', 'کیا', 'اردو', 'نیوز', 'پوسٹ']"
پاک فوج کشمیر کاز کے ساتھ کھڑی ہے اور ہمیشہ حمایت جاری رکھے گی آرمی چیفپاک فوج کے شعبہ تعلقات عامہ آئی ایس پی آر کے سربراہ ڈی جی آئی ایس پی آر میجر جنرل بابر افتخار کی جانب سے جاری کردہ بیان کے مطابق آرمی چیف جنرل قمر جاوید باجوہ سے وزیراعظم آزاد کشمیر راجہ فاروق حیدر,0,"['پاک', 'فوج', 'کشمیر', 'کاز', 'کے', 'ساتھ', 'کھڑی', 'ہے', 'اور', 'ہمیشہ', 'حمایت', 'جاری', 'رکھے', 'گی', 'آرمی', 'چیفپاک', 'فوج', 'کے', 'شعبہ', 'تعلقات', 'عامہ', 'آئی', 'ایس', 'پی', 'آر', 'کے', 'سربراہ', 'ڈی', 'جی', 'آئی', 'ایس', 'پی', 'آر', 'میجر', 'جنرل', 'بابر', 'افتخار', 'کی', 'جانب', 'سے', 'جاری', 'کردہ', 'بیان', 'کے', 'مطابق', 'آرمی', 'چیف', 'جنرل', 'قمر', 'جاوید', 'باجوہ', 'سے', 'وزیراعظم', 'آزاد', 'کشمیر', 'راجہ', 'فاروق', 'حیدر']","['پاک', 'فوج', 'کشمیر', 'کاز', 'ساتھ', 'کھڑی', 'ہمیشہ', 'حمایت', 'جاری', 'آرمی', 'چیفپاک', 'فوج', 'شعبہ', 'تعلقات', 'عامہ', 'ایس', 'پی', 'آر', 'سربراہ', 'ڈی', 'جی', 'ایس', 'پی', 'آر', 'میجر', 'جنرل', 'بابر', 'افتخار', 'جانب', 'سے', 'جاری', 'کردہ', 'بیان', 'مطابق', 'آرمی', 'چیف', 'جنرل', 'قمر', 'جاوید', 'باجوہ', 'سے', 'وزیراعظم', 'آزاد', 'کشمیر', 'راجہ', 'فاروق', 'حیدر']"
