Text,Sentiment,Tokenized,Tokenized_removed_sw
اس کو لگتا ہے ابھی کم جوتے پڑے ہیں عدلیہ سےاسی عدلیہ کی دو نمبری کی بدولت پاکستان آج اس نہج پر کھڑا ہےخواجہ آصف پتہ نہیں تم کھوتا کھاتے ہو یا تمہارے دماغ میں بھوسہ بھرا ہے,0,"['اس', 'کو', 'لگتا', 'ہے', 'ابھی', 'کم', 'جوتے', 'پڑے', 'ہیں', 'عدلیہ', 'سےاسی', 'عدلیہ', 'کی', 'دو', 'نمبری', 'کی', 'بدولت', 'پاکستان', 'آج', 'اس', 'نہج', 'پر', 'کھڑا', 'ہےخواجہ', 'آصف', 'پتہ', 'نہیں', 'تم', 'کھوتا', 'کھاتے', 'ہو', 'یا', 'تمہارے', 'دماغ', 'میں', 'بھوسہ', 'بھرا', 'ہے']","['اس', 'کو', 'لگتا', 'ابھی', 'کم', 'جوتے', 'پڑے', 'عدلیہ', 'سےاسی', 'عدلیہ', 'نمبری', 'بدولت', 'پاکستان', 'اس', 'نہج', 'کھڑا', 'ہےخواجہ', 'آصف', 'پتہ', 'نہیں', 'تم', 'کھوتا', 'کھاتے', 'یا', 'تمہارے', 'دماغ', 'میں', 'بھوسہ', 'بھرا']"
بغض عمران خان کا ہے یہ کمال سب ہوئے پڑے ہیں نیلے پیلے اور لال سیاست دان ہو صحافی چور ہو قاضی جج ہو وکیل ہو یا دلال یا کوئی جعلی سبز ہو یا اصلی لال,1,"['بغض', 'عمران', 'خان', 'کا', 'ہے', 'یہ', 'کمال', 'سب', 'ہوئے', 'پڑے', 'ہیں', 'نیلے', 'پیلے', 'اور', 'لال', 'سیاست', 'دان', 'ہو', 'صحافی', 'چور', 'ہو', 'قاضی', 'جج', 'ہو', 'وکیل', 'ہو', 'یا', 'دلال', 'یا', 'کوئی', 'جعلی', 'سبز', 'ہو', 'یا', 'اصلی', 'لال']","['بغض', 'عمران', 'خان', 'کا', 'کمال', 'سب', 'پڑے', 'نیلے', 'پیلے', 'لال', 'سیاست', 'دان', 'صحافی', 'چور', 'قاضی', 'جج', 'وکیل', 'یا', 'دلال', 'یا', 'جعلی', 'سبز', 'یا', 'اصلی', 'لال']"
چھپتے کیوں ہو آ جاؤ سب اور بول دو عدالت میں ہم سب نون کا میڈیا ونگ ہیں,1,"['چھپتے', 'کیوں', 'ہو', 'آ', 'جاؤ', 'سب', 'اور', 'بول', 'دو', 'عدالت', 'میں', 'ہم', 'سب', 'نون', 'کا', 'میڈیا', 'ونگ', 'ہیں']","['چھپتے', 'آ', 'جاؤ', 'سب', 'بول', 'عدالت', 'میں', 'ہم', 'سب', 'نون', 'کا', 'میڈیا', 'ونگ']"
عدالتی اور صحافتی تاریخ کی انوکھی درخواستاسے کہتے ہیں احسان اتارنااسلام آباد ہائیکورٹ میں نجم سیٹھیعاصمہ شیرازی غریدہ فاروقیسلیمصافی سمیت چند مزید نے نواز شریف کی تقریر نہ دکھانے کے پیمرا کے اقدام کے خلاف پٹیشن داخل کی ہے جبکہ یہ کام صحافیوں کا نہیں ن لیگ کے لیڈرز کا ہے,1,"['عدالتی', 'اور', 'صحافتی', 'تاریخ', 'کی', 'انوکھی', 'درخواستاسے', 'کہتے', 'ہیں', 'احسان', 'اتارنااسلام', 'آباد', 'ہائیکورٹ', 'میں', 'نجم', 'سیٹھیعاصمہ', 'شیرازی', 'غریدہ', 'فاروقیسلیمصافی', 'سمیت', 'چند', 'مزید', 'نے', 'نواز', 'شریف', 'کی', 'تقریر', 'نہ', 'دکھانے', 'کے', 'پیمرا', 'کے', 'اقدام', 'کے', 'خلاف', 'پٹیشن', 'داخل', 'کی', 'ہے', 'جبکہ', 'یہ', 'کام', 'صحافیوں', 'کا', 'نہیں', 'ن', 'لیگ', 'کے', 'لیڈرز', 'کا', 'ہے']","['عدالتی', 'صحافتی', 'تاریخ', 'انوکھی', 'درخواستاسے', 'احسان', 'اتارنااسلام', 'آباد', 'ہائیکورٹ', 'میں', 'نجم', 'سیٹھیعاصمہ', 'شیرازی', 'غریدہ', 'فاروقیسلیمصافی', 'سمیت', 'چند', 'مزید', 'نے', 'نواز', 'شریف', 'تقریر', 'نہ', 'دکھانے', 'پیمرا', 'اقدام', 'خلاف', 'پٹیشن', 'داخل', 'جبکہ', 'کام', 'صحافیوں', 'کا', 'نہیں', 'ن', 'لیگ', 'لیڈرز', 'کا']"
ہم وکیل نہیں جج کیا کرتے ہیں,0,"['ہم', 'وکیل', 'نہیں', 'جج', 'کیا', 'کرتے', 'ہیں']","['ہم', 'وکیل', 'نہیں', 'جج', 'کیا']"
سر یہ سب صحافیجن کے نام پٹیشن میں ہیںان سب کی ٹویٹس اور پروگرام ہم کافی سالوں سے دیکھ رہے ہیںیہ پٹیشن میں سے نام نکال بھی لیںتب بھیطویل عرصے سے یہ لوگ صحافت تو کم از کم نہیں کررہیےجس طرح یہ ن لیگ کا کیس ٹی وی اور ٹوئٹر پر لڑتے ہیں عدالت میں بھی لڑ لیںکیا فرق پڑتا ہے,1,"['سر', 'یہ', 'سب', 'صحافیجن', 'کے', 'نام', 'پٹیشن', 'میں', 'ہیںان', 'سب', 'کی', 'ٹویٹس', 'اور', 'پروگرام', 'ہم', 'کافی', 'سالوں', 'سے', 'دیکھ', 'رہے', 'ہیںیہ', 'پٹیشن', 'میں', 'سے', 'نام', 'نکال', 'بھی', 'لیںتب', 'بھیطویل', 'عرصے', 'سے', 'یہ', 'لوگ', 'صحافت', 'تو', 'کم', 'از', 'کم', 'نہیں', 'کررہیےجس', 'طرح', 'یہ', 'ن', 'لیگ', 'کا', 'کیس', 'ٹی', 'وی', 'اور', 'ٹوئٹر', 'پر', 'لڑتے', 'ہیں', 'عدالت', 'میں', 'بھی', 'لڑ', 'لیںکیا', 'فرق', 'پڑتا', 'ہے']","['سر', 'سب', 'صحافیجن', 'نام', 'پٹیشن', 'میں', 'ہیںان', 'سب', 'ٹویٹس', 'پروگرام', 'ہم', 'کافی', 'سالوں', 'سے', 'دیکھ', 'ہیںیہ', 'پٹیشن', 'میں', 'سے', 'نام', 'نکال', 'بھی', 'لیںتب', 'بھیطویل', 'عرصے', 'سے', 'صحافت', 'کم', 'از', 'کم', 'نہیں', 'کررہیےجس', 'طرح', 'ن', 'لیگ', 'کا', 'کیس', 'ٹی', 'وی', 'ٹوئٹر', 'لڑتے', 'عدالت', 'میں', 'بھی', 'لڑ', 'لیںکیا', 'فرق', 'پڑتا']"
عدلیہ امراہ کی لونڈی ھےر,0,"['عدلیہ', 'امراہ', 'کی', 'لونڈی', 'ھےر']","['عدلیہ', 'امراہ', 'لونڈی', 'ھےر']"
اور حکومت کہتی ہے عدلیہ نے ریلیف دیا نواز شریف کی گرتی صحت پر ڈرا ڈرا کر,1,"['اور', 'حکومت', 'کہتی', 'ہے', 'عدلیہ', 'نے', 'ریلیف', 'دیا', 'نواز', 'شریف', 'کی', 'گرتی', 'صحت', 'پر', 'ڈرا', 'ڈرا', 'کر']","['حکومت', 'عدلیہ', 'نے', 'ریلیف', 'دیا', 'نواز', 'شریف', 'گرتی', 'صحت', 'ڈرا', 'ڈرا', 'کر']"
محترم صاحب اس بلیک میلر کیخلاف پاکستان علماء کونسل تمام قانونی فورمز پر کا روائی کررہی ہے وزارت داخلہ ایف آئی اے اور عدلیہ میں اس کیخلاف کاروائی کا آغازہوچکاہے اس کی چیخیں اسی وجہ سےہیں,1,"['محترم', 'صاحب', 'اس', 'بلیک', 'میلر', 'کیخلاف', 'پاکستان', 'علماء', 'کونسل', 'تمام', 'قانونی', 'فورمز', 'پر', 'کا', 'روائی', 'کررہی', 'ہے', 'وزارت', 'داخلہ', 'ایف', 'آئی', 'اے', 'اور', 'عدلیہ', 'میں', 'اس', 'کیخلاف', 'کاروائی', 'کا', 'آغازہوچکاہے', 'اس', 'کی', 'چیخیں', 'اسی', 'وجہ', 'سےہیں']","['محترم', 'صاحب', 'اس', 'بلیک', 'میلر', 'کیخلاف', 'پاکستان', 'علماء', 'کونسل', 'تمام', 'قانونی', 'فورمز', 'کا', 'روائی', 'وزارت', 'داخلہ', 'ایف', 'اے', 'عدلیہ', 'میں', 'اس', 'کیخلاف', 'کاروائی', 'کا', 'آغازہوچکاہے', 'اس', 'چیخیں', 'اسی', 'وجہ', 'سےہیں']"
جج کوعدالت سےنکال کربریفکیس کس نےدیاجرنیل کوبارڈر سےاٹھا کراپنی سیاست کی سیڑھی کس نے بنایاعوامی نمائندوں کو پارلیمنٹ سے اٹھا کر چھانگا مانگا کس نے بند کیامیڈیا کو سچ کی بجاۓ جھوٹ دکھانے کے پیسے کس نے دیےیہ سب تم اور تمہارے کرپٹ نا اہل مالکوں کا کیا دھڑا ہے,1,"['جج', 'کوعدالت', 'سےنکال', 'کربریفکیس', 'کس', 'نےدیاجرنیل', 'کوبارڈر', 'سےاٹھا', 'کراپنی', 'سیاست', 'کی', 'سیڑھی', 'کس', 'نے', 'بنایاعوامی', 'نمائندوں', 'کو', 'پارلیمنٹ', 'سے', 'اٹھا', 'کر', 'چھانگا', 'مانگا', 'کس', 'نے', 'بند', 'کیامیڈیا', 'کو', 'سچ', 'کی', 'بجاۓ', 'جھوٹ', 'دکھانے', 'کے', 'پیسے', 'کس', 'نے', 'دیےیہ', 'سب', 'تم', 'اور', 'تمہارے', 'کرپٹ', 'نا', 'اہل', 'مالکوں', 'کا', 'کیا', 'دھڑا', 'ہے']","['جج', 'کوعدالت', 'سےنکال', 'کربریفکیس', 'کس', 'نےدیاجرنیل', 'کوبارڈر', 'سےاٹھا', 'کراپنی', 'سیاست', 'سیڑھی', 'کس', 'نے', 'بنایاعوامی', 'نمائندوں', 'کو', 'پارلیمنٹ', 'سے', 'اٹھا', 'کر', 'چھانگا', 'مانگا', 'کس', 'نے', 'بند', 'کیامیڈیا', 'کو', 'سچ', 'بجاۓ', 'جھوٹ', 'دکھانے', 'پیسے', 'کس', 'نے', 'دیےیہ', 'سب', 'تم', 'تمہارے', 'کرپٹ', 'نا', 'اہل', 'مالکوں', 'کا', 'کیا', 'دھڑا']"
عدالت کا موڈ کچھ ٹھیک نئی لگ رھا اویس بھائی,1,"['عدالت', 'کا', 'موڈ', 'کچھ', 'ٹھیک', 'نئی', 'لگ', 'رھا', 'اویس', 'بھائی']","['عدالت', 'کا', 'موڈ', 'کچھ', 'نئی', 'لگ', 'رھا', 'اویس', 'بھائی']"
لعنت ہو پاکستان کے عدالتی نظام پر,0,"['لعنت', 'ہو', 'پاکستان', 'کے', 'عدالتی', 'نظام', 'پر']","['لعنت', 'پاکستان', 'عدالتی', 'نظام']"
ان نالائقوں کیبپوسٹیں دیکھ کر اندازہ ہوتا ہے کہ یہ لوگ کسطرح غلط بیانی کرتےہیں پولیس نے عدالت کو لکھ کے دیا ہے کہ کا مدعی جائے وقعہ پر موجود ہی نہیں اور یہ نالائق اسے کیپٹن صفدر کے نام سے جڑ رہے ہیں  ل ع ن ت,1,"['ان', 'نالائقوں', 'کیبپوسٹیں', 'دیکھ', 'کر', 'اندازہ', 'ہوتا', 'ہے', 'کہ', 'یہ', 'لوگ', 'کسطرح', 'غلط', 'بیانی', 'کرتےہیں', 'پولیس', 'نے', 'عدالت', 'کو', 'لکھ', 'کے', 'دیا', 'ہے', 'کہ', 'کا', 'مدعی', 'جائے', 'وقعہ', 'پر', 'موجود', 'ہی', 'نہیں', 'اور', 'یہ', 'نالائق', 'اسے', 'کیپٹن', 'صفدر', 'کے', 'نام', 'سے', 'جڑ', 'رہے', 'ہیں', 'ل', 'ع', 'ن', 'ت']","['ان', 'نالائقوں', 'کیبپوسٹیں', 'دیکھ', 'کر', 'اندازہ', 'ہوتا', 'کسطرح', 'غلط', 'بیانی', 'کرتےہیں', 'پولیس', 'نے', 'عدالت', 'کو', 'لکھ', 'دیا', 'کا', 'مدعی', 'جائے', 'وقعہ', 'موجود', 'نہیں', 'نالائق', 'اسے', 'کیپٹن', 'صفدر', 'نام', 'سے', 'جڑ', 'ل', 'ن']"
جس دن پاکستان کا وزیر اعظم ایک مسلمان پاکستانی جس کو اللہ کی عدالت میں جواب دہی کا ڈر ہو جس کی نظر میں اس ملک ہر شہری اس کی ذمہداری ہو اس دن شیر اور بکری خود سے ایک گھاٹ پہ پانی پئیں گے پاکستان انتظار میں ہے پاکستان کے وزیر اعظم کے آپ کو شاید صرف اپنا وزیر اعظم چاہئے,1,"['جس', 'دن', 'پاکستان', 'کا', 'وزیر', 'اعظم', 'ایک', 'مسلمان', 'پاکستانی', 'جس', 'کو', 'اللہ', 'کی', 'عدالت', 'میں', 'جواب', 'دہی', 'کا', 'ڈر', 'ہو', 'جس', 'کی', 'نظر', 'میں', 'اس', 'ملک', 'ہر', 'شہری', 'اس', 'کی', 'ذمہداری', 'ہو', 'اس', 'دن', 'شیر', 'اور', 'بکری', 'خود', 'سے', 'ایک', 'گھاٹ', 'پہ', 'پانی', 'پئیں', 'گے', 'پاکستان', 'انتظار', 'میں', 'ہے', 'پاکستان', 'کے', 'وزیر', 'اعظم', 'کے', 'آپ', 'کو', 'شاید', 'صرف', 'اپنا', 'وزیر', 'اعظم', 'چاہئے']","['جس', 'دن', 'پاکستان', 'کا', 'وزیر', 'اعظم', 'مسلمان', 'پاکستانی', 'جس', 'کو', 'اللہ', 'عدالت', 'میں', 'جواب', 'دہی', 'کا', 'ڈر', 'جس', 'نظر', 'میں', 'اس', 'ملک', 'شہری', 'اس', 'ذمہداری', 'اس', 'دن', 'شیر', 'بکری', 'خود', 'سے', 'گھاٹ', 'پہ', 'پانی', 'پئیں', 'پاکستان', 'انتظار', 'میں', 'پاکستان', 'وزیر', 'اعظم', 'آپ', 'کو', 'شاید', 'صرف', 'اپنا', 'وزیر', 'اعظم', 'چاہئے']"
نواز شریف کے حق میں درخواست دینے والا ایک بھی صحافیاینکر آج عدالت میں نہیں آیاظاہر ہے جب ایک مجرم کے لیے آپ استعمال ہوں تو پھر لوگوں کا سامنا کرنے میں شرمندگی تو ہوتی ہےکھل کر سامنے آئیں پیار کیا تو ڈرنا کیاکھل کر کہیں کہ ہمیں نواز شریف سے پیار ہے,1,"['نواز', 'شریف', 'کے', 'حق', 'میں', 'درخواست', 'دینے', 'والا', 'ایک', 'بھی', 'صحافیاینکر', 'آج', 'عدالت', 'میں', 'نہیں', 'آیاظاہر', 'ہے', 'جب', 'ایک', 'مجرم', 'کے', 'لیے', 'آپ', 'استعمال', 'ہوں', 'تو', 'پھر', 'لوگوں', 'کا', 'سامنا', 'کرنے', 'میں', 'شرمندگی', 'تو', 'ہوتی', 'ہےکھل', 'کر', 'سامنے', 'آئیں', 'پیار', 'کیا', 'تو', 'ڈرنا', 'کیاکھل', 'کر', 'کہیں', 'کہ', 'ہمیں', 'نواز', 'شریف', 'سے', 'پیار', 'ہے']","['نواز', 'شریف', 'حق', 'میں', 'درخواست', 'دینے', 'والا', 'بھی', 'صحافیاینکر', 'عدالت', 'میں', 'نہیں', 'آیاظاہر', 'جب', 'مجرم', 'لیے', 'آپ', 'استعمال', 'کا', 'سامنا', 'کرنے', 'میں', 'شرمندگی', 'ہےکھل', 'کر', 'سامنے', 'آئیں', 'پیار', 'کیا', 'ڈرنا', 'کیاکھل', 'کر', 'ہمیں', 'نواز', 'شریف', 'سے', 'پیار']"
وقت نے انکے منہ پر زور دار طمانچہ مار کر ہماری عدلیہ کی فضول کارکردگی کا ثبوت دے دیا,0,"['وقت', 'نے', 'انکے', 'منہ', 'پر', 'زور', 'دار', 'طمانچہ', 'مار', 'کر', 'ہماری', 'عدلیہ', 'کی', 'فضول', 'کارکردگی', 'کا', 'ثبوت', 'دے', 'دیا']","['وقت', 'نے', 'انکے', 'منہ', 'زور', 'دار', 'طمانچہ', 'مار', 'کر', 'ہماری', 'عدلیہ', 'فضول', 'کارکردگی', 'کا', 'ثبوت', 'دیا']"
عمران خان یا حکومت کو تو ایسے ہتھکنڈوں سے شائد کسی حد تک پریشرائز یا کمزور کرسکتے ہیں مگر کرونا سے تو کسی کی رشتے داری نہیں اور نہ وہ اسٹیبلشمنٹ عدلیہ یا کسی فورس سے ڈرتا ہے لہذا عوام اور سیاسی قیادت کی زندگیاں خطرے میں نہ ڈالیں,1,"['عمران', 'خان', 'یا', 'حکومت', 'کو', 'تو', 'ایسے', 'ہتھکنڈوں', 'سے', 'شائد', 'کسی', 'حد', 'تک', 'پریشرائز', 'یا', 'کمزور', 'کرسکتے', 'ہیں', 'مگر', 'کرونا', 'سے', 'تو', 'کسی', 'کی', 'رشتے', 'داری', 'نہیں', 'اور', 'نہ', 'وہ', 'اسٹیبلشمنٹ', 'عدلیہ', 'یا', 'کسی', 'فورس', 'سے', 'ڈرتا', 'ہے', 'لہذا', 'عوام', 'اور', 'سیاسی', 'قیادت', 'کی', 'زندگیاں', 'خطرے', 'میں', 'نہ', 'ڈالیں']","['عمران', 'خان', 'یا', 'حکومت', 'کو', 'ایسے', 'ہتھکنڈوں', 'سے', 'شائد', 'کسی', 'حد', 'پریشرائز', 'یا', 'کمزور', 'کرسکتے', 'مگر', 'کرونا', 'سے', 'کسی', 'رشتے', 'داری', 'نہیں', 'نہ', 'وہ', 'اسٹیبلشمنٹ', 'عدلیہ', 'یا', 'کسی', 'فورس', 'سے', 'ڈرتا', 'لہذا', 'عوام', 'سیاسی', 'قیادت', 'زندگیاں', 'خطرے', 'میں', 'نہ', 'ڈالیں']"
اپ لوگ تو فرشتہ صفت انسان ہوں جمہوریت پسند بھی ہو عدلیہ کا احترام بھی کرتے ہوں کو مجبور بھی نہیں کرتے پھر اپ لوگوں نے پابندی ہی کیوں لگائی ہے نواز شریف کی تقریر پر,1,"['اپ', 'لوگ', 'تو', 'فرشتہ', 'صفت', 'انسان', 'ہوں', 'جمہوریت', 'پسند', 'بھی', 'ہو', 'عدلیہ', 'کا', 'احترام', 'بھی', 'کرتے', 'ہوں', 'کو', 'مجبور', 'بھی', 'نہیں', 'کرتے', 'پھر', 'اپ', 'لوگوں', 'نے', 'پابندی', 'ہی', 'کیوں', 'لگائی', 'ہے', 'نواز', 'شریف', 'کی', 'تقریر', 'پر']","['اپ', 'فرشتہ', 'صفت', 'انسان', 'جمہوریت', 'پسند', 'بھی', 'عدلیہ', 'کا', 'احترام', 'بھی', 'کو', 'مجبور', 'بھی', 'نہیں', 'اپ', 'نے', 'پابندی', 'لگائی', 'نواز', 'شریف', 'تقریر']"
اگر آپ کے خیال میں میڈیا آزاد ہے تو انہیں عدالت جانے کی ضرورت کیوں پیش آئی لکھے ناموں میں سے اکثر سے مجھے اختلاف ہے لیکن یہ آزادی کی جانب ایک قدم ہے آزاد رہیے نہ کہ گلے میں پٹہ ڈالے ایک کتا,1,"['اگر', 'آپ', 'کے', 'خیال', 'میں', 'میڈیا', 'آزاد', 'ہے', 'تو', 'انہیں', 'عدالت', 'جانے', 'کی', 'ضرورت', 'کیوں', 'پیش', 'آئی', 'لکھے', 'ناموں', 'میں', 'سے', 'اکثر', 'سے', 'مجھے', 'اختلاف', 'ہے', 'لیکن', 'یہ', 'آزادی', 'کی', 'جانب', 'ایک', 'قدم', 'ہے', 'آزاد', 'رہیے', 'نہ', 'کہ', 'گلے', 'میں', 'پٹہ', 'ڈالے', 'ایک', 'کتا']","['اگر', 'آپ', 'خیال', 'میں', 'میڈیا', 'آزاد', 'انہیں', 'عدالت', 'جانے', 'پیش', 'لکھے', 'ناموں', 'میں', 'سے', 'سے', 'مجھے', 'اختلاف', 'لیکن', 'آزادی', 'جانب', 'قدم', 'آزاد', 'رہیے', 'نہ', 'گلے', 'میں', 'پٹہ', 'ڈالے', 'کتا']"
جیسے انصاف کی دیوی اندھی ہوتی ہے اسی طرح ہمارے جج شرم سے عاری ہوتے ہےجس ملک کا کھاتے ہے اسی میں چھید کرتے ہےہر مجرم کو ضمانت اور ضمانت بھی ایسی کہ مجرم ملک کے اداروں کے خلاف بکواس کرتا ہے اور اسے پوچھنے والا کوئی نہیں ان ججوں نے عدالتوں کو چکلہ بنا دیا ہے اور خود اسکے رکھوالے,0,"['جیسے', 'انصاف', 'کی', 'دیوی', 'اندھی', 'ہوتی', 'ہے', 'اسی', 'طرح', 'ہمارے', 'جج', 'شرم', 'سے', 'عاری', 'ہوتے', 'ہےجس', 'ملک', 'کا', 'کھاتے', 'ہے', 'اسی', 'میں', 'چھید', 'کرتے', 'ہےہر', 'مجرم', 'کو', 'ضمانت', 'اور', 'ضمانت', 'بھی', 'ایسی', 'کہ', 'مجرم', 'ملک', 'کے', 'اداروں', 'کے', 'خلاف', 'بکواس', 'کرتا', 'ہے', 'اور', 'اسے', 'پوچھنے', 'والا', 'کوئی', 'نہیں', 'ان', 'ججوں', 'نے', 'عدالتوں', 'کو', 'چکلہ', 'بنا', 'دیا', 'ہے', 'اور', 'خود', 'اسکے', 'رکھوالے']","['جیسے', 'انصاف', 'دیوی', 'اندھی', 'اسی', 'طرح', 'ہمارے', 'جج', 'شرم', 'سے', 'عاری', 'ہےجس', 'ملک', 'کا', 'کھاتے', 'اسی', 'میں', 'چھید', 'ہےہر', 'مجرم', 'کو', 'ضمانت', 'ضمانت', 'بھی', 'ایسی', 'مجرم', 'ملک', 'اداروں', 'خلاف', 'بکواس', 'کرتا', 'اسے', 'پوچھنے', 'والا', 'نہیں', 'ان', 'ججوں', 'نے', 'عدالتوں', 'کو', 'چکلہ', 'بنا', 'دیا', 'خود', 'اسکے', 'رکھوالے']"
آپ نے گھبرانہ نہی ہے عمران کے ساتھ چوروں اور لٹیروں کو قانون کے نیچے لانا ہے اور اس ملک کے غریبوں کو ہماری جدوجہد اور کام کی ضرورت ہےچور آخری سانسیں لے رہے ہیں ٹیکس وہ واحد نظام ہے جس کے صحیح ہونے میں جلداور زیادہ فائدہ ہے اور عدالتی نظام اتنی جلدی ٹھیک نہی ہو سکتا,0,"['آپ', 'نے', 'گھبرانہ', 'نہی', 'ہے', 'عمران', 'کے', 'ساتھ', 'چوروں', 'اور', 'لٹیروں', 'کو', 'قانون', 'کے', 'نیچے', 'لانا', 'ہے', 'اور', 'اس', 'ملک', 'کے', 'غریبوں', 'کو', 'ہماری', 'جدوجہد', 'اور', 'کام', 'کی', 'ضرورت', 'ہےچور', 'آخری', 'سانسیں', 'لے', 'رہے', 'ہیں', 'ٹیکس', 'وہ', 'واحد', 'نظام', 'ہے', 'جس', 'کے', 'صحیح', 'ہونے', 'میں', 'جلداور', 'زیادہ', 'فائدہ', 'ہے', 'اور', 'عدالتی', 'نظام', 'اتنی', 'جلدی', 'ٹھیک', 'نہی', 'ہو', 'سکتا']","['آپ', 'نے', 'گھبرانہ', 'نہی', 'عمران', 'ساتھ', 'چوروں', 'لٹیروں', 'کو', 'قانون', 'نیچے', 'لانا', 'اس', 'ملک', 'غریبوں', 'کو', 'ہماری', 'جدوجہد', 'کام', 'ہےچور', 'آخری', 'سانسیں', 'ٹیکس', 'وہ', 'واحد', 'نظام', 'جس', 'صحیح', 'ہونے', 'میں', 'جلداور', 'زیادہ', 'فائدہ', 'عدالتی', 'نظام', 'اتنی', 'جلدی', 'نہی', 'سکتا']"
بلکل درستمیں  فیصد آپ سے متفق ہوں عدلیہ کا موجودہ نظام واقعی عدل سے خالی ہے,0,"['بلکل', 'درستمیں', 'فیصد', 'آپ', 'سے', 'متفق', 'ہوں', 'عدلیہ', 'کا', 'موجودہ', 'نظام', 'واقعی', 'عدل', 'سے', 'خالی', 'ہے']","['بلکل', 'درستمیں', 'فیصد', 'آپ', 'سے', 'متفق', 'عدلیہ', 'کا', 'موجودہ', 'نظام', 'واقعی', 'عدل', 'سے', 'خالی']"
عمران بھائی اگر دیکھا جائے تو جہاں اس اسٹیبلشمنٹ نے ملک کا بیڑا غرق کیا ہے اس سے زیادہ بیڑہ غرق کرنے میں عدلیہ کا ہاتھ ہے,0,"['عمران', 'بھائی', 'اگر', 'دیکھا', 'جائے', 'تو', 'جہاں', 'اس', 'اسٹیبلشمنٹ', 'نے', 'ملک', 'کا', 'بیڑا', 'غرق', 'کیا', 'ہے', 'اس', 'سے', 'زیادہ', 'بیڑہ', 'غرق', 'کرنے', 'میں', 'عدلیہ', 'کا', 'ہاتھ', 'ہے']","['عمران', 'بھائی', 'اگر', 'دیکھا', 'جائے', 'جہاں', 'اس', 'اسٹیبلشمنٹ', 'نے', 'ملک', 'کا', 'بیڑا', 'غرق', 'کیا', 'اس', 'سے', 'زیادہ', 'بیڑہ', 'غرق', 'کرنے', 'میں', 'عدلیہ', 'کا', 'ہاتھ']"
ایسے مجرم کو پھانسی کی سزا اچھا اقدام ہے عدالت کا اگر اس پر عمل درآمد بھی جلدی ہو,2,"['ایسے', 'مجرم', 'کو', 'پھانسی', 'کی', 'سزا', 'اچھا', 'اقدام', 'ہے', 'عدالت', 'کا', 'اگر', 'اس', 'پر', 'عمل', 'درآمد', 'بھی', 'جلدی', 'ہو']","['ایسے', 'مجرم', 'کو', 'پھانسی', 'سزا', 'اچھا', 'اقدام', 'عدالت', 'کا', 'اگر', 'اس', 'عمل', 'درآمد', 'بھی', 'جلدی']"
بریکنگ والی کونسی بات ہے بی بی قومی ڈائیلاگ کیوں ضروری ہے اس لئے کہ یہ حکومت سے باہر ہیں کل کو آپ کہیں گی کہ قومی ڈائیلاگ ہو کہ نواز کو عام معافی دے دی جائے ویسے آپ نواز کے حق میں عدالت تو گئی ہیں اپنا مال حلال کرنے ویسے کوئی شرم کوئی حیاء ہوتی ہے جو آپ میں نہیں,1,"['بریکنگ', 'والی', 'کونسی', 'بات', 'ہے', 'بی', 'بی', 'قومی', 'ڈائیلاگ', 'کیوں', 'ضروری', 'ہے', 'اس', 'لئے', 'کہ', 'یہ', 'حکومت', 'سے', 'باہر', 'ہیں', 'کل', 'کو', 'آپ', 'کہیں', 'گی', 'کہ', 'قومی', 'ڈائیلاگ', 'ہو', 'کہ', 'نواز', 'کو', 'عام', 'معافی', 'دے', 'دی', 'جائے', 'ویسے', 'آپ', 'نواز', 'کے', 'حق', 'میں', 'عدالت', 'تو', 'گئی', 'ہیں', 'اپنا', 'مال', 'حلال', 'کرنے', 'ویسے', 'کوئی', 'شرم', 'کوئی', 'حیاء', 'ہوتی', 'ہے', 'جو', 'آپ', 'میں', 'نہیں']","['بریکنگ', 'والی', 'کونسی', 'بات', 'بی', 'بی', 'قومی', 'ڈائیلاگ', 'اس', 'حکومت', 'سے', 'باہر', 'کو', 'آپ', 'قومی', 'ڈائیلاگ', 'نواز', 'کو', 'عام', 'معافی', 'جائے', 'ویسے', 'آپ', 'نواز', 'حق', 'میں', 'عدالت', 'اپنا', 'مال', 'حلال', 'کرنے', 'ویسے', 'شرم', 'حیاء', 'جو', 'آپ', 'میں', 'نہیں']"
